BathroomCount,BedroomCount,ConstructionYear,District,Fireplace,Garden,GardenArea,Kitchen,LivingArea,Locality,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfSale
1,0,2002,Liège,0,0,127,INSTALLED,17,Liège,125,3,D,4000,400,10696622,Liège,Wallonie,3,1,JUST_RENOVATED,flat_studio,333,0,0,1,residential_monthly_rent
1,1,1930,Brussels,0,0,127,USA_HYPER_EQUIPPED,85,BRUXELLES,0,2,B,1000,1200,20021241,Brussels,Brussels,5,0,JUST_RENOVATED,apartment,333,0,0,1,residential_monthly_rent
1,2,1997,Mechelen,0,0,127,INSTALLED,125,BONHEIDEN,0,4,A,2820,1100,20021240,Antwerp,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,1920,Brussels,0,0,127,INSTALLED,135,Bruxelles  1,350,2,B,1000,2100,20021235,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,1960,Charleroi,0,0,127,INSTALLED,134,Charleroi,150,2,D,6000,945,20021225,Hainaut,Wallonie,5,1,JUST_RENOVATED,apartment,333,0,1,2,residential_monthly_rent
1,1,2002,Antwerp,0,0,127,INSTALLED,75,Antwerpen,40,2,B,2000,880,20021222,Antwerp,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Brussels,0,0,127,INSTALLED,120,Molenbeek-Saint-Jean,60,2,B,1080,990,20021218,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,1997,Brussels,0,0,127,INSTALLED,70,SAINT-JOSSE-TEN-NOODE,0,2,D,1210,1050,20021209,Brussels,Brussels,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,1914,Brussels,0,0,127,USA_HYPER_EQUIPPED,121,Ixelles,150,1,G,1050,2200,20021208,Brussels,Brussels,5,1,GOOD,duplex,333,0,1,2,residential_monthly_rent
1,1,2004,Namur,0,0,127,USA_SEMI_EQUIPPED,120,Namur,45,3,C,5100,640,20021203,Namur,Wallonie,3,0,JUST_RENOVATED,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Antwerp,0,0,127,INSTALLED,85,Antwerpen,150,3,C,2000,850,20021195,Antwerp,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Aalst,0,1,40,HYPER_EQUIPPED,96,Moorsel,0,3,B,9310,950,20021194,East Flanders,Flanders,5,0,GOOD,ground_floor,333,0,1,1,residential_monthly_rent
1,2,2002,Leuven,0,0,127,INSTALLED,58,Leuven,75,2,C,3000,825,20021191,Flemish Brabant,Flanders,5,0,AS_NEW,ground_floor,333,0,0,1,residential_monthly_rent
1,2,2002,Antwerp,0,0,127,INSTALLED,94,Antwerpen,120,3,A,2000,1250,20021187,Antwerp,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2015,Mechelen,0,0,127,INSTALLED,92,BERLAAR-HEIKANT,0,2,B,2590,860,20021184,Antwerp,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Charleroi,0,0,127,USA_HYPER_EQUIPPED,90,Montigny-le-Tilleul,35,4,C,6110,860,20021182,Hainaut,Wallonie,6,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,120,Anderlecht,0,2,B,1070,1400,20021178,Brussels,Brussels,4,1,GOOD,ground_floor,333,0,1,1,residential_monthly_rent
1,1,1977,Brussels,0,1,15,INSTALLED,35,WOLUWE-SAINT-PIERRE,120,4,C,1150,800,20021176,Brussels,Brussels,5,1,GOOD,flat_studio,333,0,1,2,residential_monthly_rent
1,1,1977,Brussels,0,1,15,INSTALLED,35,WOLUWE-SAINT-PIERRE,120,4,C,1150,800,20021174,Brussels,Brussels,5,1,GOOD,kot,333,0,1,2,residential_monthly_rent
1,3,2011,Brussels,0,0,127,INSTALLED,300,UCCLE,0,3,B,1180,3250,20021173,Brussels,Brussels,5,2,GOOD,house,679,0,1,3,residential_monthly_rent
1,1,2002,Brussels,0,0,127,USA_HYPER_EQUIPPED,84,Uccle,150,2,E,1180,1295,20021164,Brussels,Brussels,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
2,3,2019,Halle-Vilvoorde,0,1,1000,HYPER_EQUIPPED,160,Rhode-Saint-Genèse,300,4,B,1640,3200,20021161,Flemish Brabant,Flanders,5,2,AS_NEW,house,1600,0,1,2,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,120,Uccle,250,3,D,1180,1500,20021157,Brussels,Brussels,3,1,JUST_RENOVATED,apartment,333,0,1,2,residential_monthly_rent
1,1,2002,Hasselt,0,0,127,INSTALLED,120,SINT-TRUIDEN,0,3,C,3800,745,20021156,Limburg,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2009,Hasselt,0,0,127,INSTALLED,96,TESSENDERLO,0,2,B,3980,895,20021151,Limburg,Flanders,5,0,GOOD,ground_floor,333,0,0,1,residential_monthly_rent
1,3,2002,Brussels,0,0,127,INSTALLED,150,AUDERGHEM,150,2,C,1160,2200,20021146,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,2,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,90,ETTERBEEK,210,2,G,1040,1650,20021134,Brussels,Brussels,2,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Tielt,0,1,70,INSTALLED,144,Kanegem,0,2,B,8700,820,20021132,West Flanders,Flanders,1,0,AS_NEW,house,155,0,0,2,residential_monthly_rent
1,3,2002,Gent,0,0,127,INSTALLED,170,De Pinte,0,4,B,9840,1450,20021119,East Flanders,Flanders,1,0,GOOD,villa,0,0,0,2,residential_monthly_rent
1,2,1985,Brussels,0,0,127,USA_INSTALLED,120,Jette,120,2,C,1090,2100,20021112,Brussels,Brussels,7,1,GOOD,loft,333,0,1,2,residential_monthly_rent
1,2,2002,Virton,0,0,127,INSTALLED,120,Dampicourt,0,2,C,6767,600,20021110,Luxembourg,Wallonie,5,1,GOOD,house,0,0,0,1,residential_monthly_rent
1,3,2002,Antwerp,0,0,127,INSTALLED,120,Brasschaat,80,3,B,2930,1120,10695725,Antwerp,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,106,Bruxelles ville,50,3,D,1000,1350,7940185,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2018,Nivelles,0,0,127,HYPER_EQUIPPED,78,Nivelles,90,3,A,1400,960,20021100,Walloon Brabant,Wallonie,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
2,3,2002,Brussels,0,0,127,INSTALLED,146,Saint-Gilles,480,3,B,1060,2300,20021085,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,0,2,residential_monthly_rent
1,2,2010,Brussels,0,0,127,HYPER_EQUIPPED,110,Etterbeek,150,2,C,1040,1600,20021067,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,3,1980,Brussels,0,0,127,HYPER_EQUIPPED,120,Woluwe-Saint-Lambert,200,2,D,1200,1495,20021060,Brussels,Brussels,5,2,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,92,Molenbeek-Saint-Jean,150,2,G,1080,1150,20021055,Brussels,Brussels,5,1,GOOD,penthouse,333,0,1,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,102,BRUXELLES,200,2,B,1000,1750,20021052,Brussels,Brussels,2,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
0,2,2021,Gent,0,0,127,INSTALLED,122,Gent,0,3,B,9000,1250,20021051,East Flanders,Flanders,1,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
1,4,2020,Oudenaarde,0,0,127,INSTALLED,290,KLUISBERGEN,0,4,A,9690,1950,20021048,East Flanders,Flanders,5,0,GOOD,villa,643,0,1,3,residential_monthly_rent
2,3,2021,Verviers,0,0,127,INSTALLED,175,SPA,150,4,A,4900,1600,20021043,Liège,Wallonie,5,0,GOOD,penthouse,333,0,1,2,residential_monthly_rent
1,2,2002,Nivelles,0,0,127,INSTALLED,70,Nivelles,150,3,B,1400,795,20021041,Walloon Brabant,Wallonie,4,1,GOOD,kot,333,0,0,1,residential_monthly_rent
3,4,2002,Brussels,0,0,127,HYPER_EQUIPPED,185,UCCLE,50,2,D,1180,3525,20021039,Brussels,Brussels,4,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
2,3,2021,Verviers,0,0,127,INSTALLED,175,SPA,150,4,A,4900,1600,20021042,Liège,Wallonie,5,0,GOOD,apartment,333,0,1,2,residential_monthly_rent
2,4,2002,Antwerp,1,0,127,INSTALLED,317,Kapellen,0,3,E,2950,2750,10695695,Antwerp,Flanders,5,0,GOOD,house,5600,0,1,1,residential_monthly_rent
2,3,2018,Brussels,0,0,127,HYPER_EQUIPPED,167,Bruxelles,350,2,C,1000,2600,20021031,Brussels,Brussels,5,1,AS_NEW,ground_floor,333,1,1,2,residential_monthly_rent
1,2,2019,Huy,0,0,127,USA_HYPER_EQUIPPED,100,Engis,65,2,A+,4480,895,20021025,Liège,Wallonie,7,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Gent,0,0,127,INSTALLED,120,Moerbeke,60,2,B,9180,675,20021020,East Flanders,Flanders,5,0,AS_NEW,ground_floor,333,0,1,1,residential_monthly_rent
1,3,2002,Verviers,0,0,127,INSTALLED,125,Verviers,150,4,A,4800,800,20021008,Liège,Wallonie,5,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,1,1900,Brussels,0,0,127,USA_SEMI_EQUIPPED,45,Sint-Gillis,0,2,G,1060,875,20021004,Brussels,Brussels,3,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Antwerp,0,0,127,INSTALLED,55,Antwerpen,15,2,C,2000,680,20021000,Antwerp,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
0,2,2002,Charleroi,0,0,127,SEMI_EQUIPPED,51,CHARLEROI,0,2,C,6000,780,20021001,Hainaut,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,5,2007,Leuven,0,1,150,INSTALLED,120,Bierbeek,0,3,A,3360,1495,20021003,Flemish Brabant,Flanders,5,1,GOOD,house,400,0,1,3,residential_monthly_rent
1,4,1980,Brussels,0,1,1,INSTALLED,120,Brussels,0,2,B,1000,5100,20021002,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,1994,Halle-Vilvoorde,0,0,127,INSTALLED,133,WEMMEL,180,3,B,1780,1795,20020991,Flemish Brabant,Flanders,5,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,2,1947,Brussels,0,0,127,HYPER_EQUIPPED,168,Ixelles,250,2,C,1050,2350,20020989,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
1,1,2002,Veurne,0,0,127,INSTALLED,48,NIEUWPOORT,75,3,B,8620,625,20020977,West Flanders,Flanders,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Veurne,0,0,127,INSTALLED,48,NIEUWPOORT,75,3,B,8620,625,20020978,West Flanders,Flanders,5,0,JUST_RENOVATED,flat_studio,333,0,1,1,residential_monthly_rent
1,2,2002,Waremme,0,0,127,INSTALLED,120,Waremme,100,3,D,4300,700,20020967,Liège,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,2002,Antwerp,0,0,127,INSTALLED,240,WILRIJK,0,3,B,2610,2100,20020962,Antwerp,Flanders,5,1,GOOD,mansion,0,0,0,3,residential_monthly_rent
1,1,2002,Liège,0,0,127,SEMI_EQUIPPED,62,Liège,0,2,B,4020,495,20020956,Liège,Wallonie,4,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,3,2013,Brussels,0,0,127,HYPER_EQUIPPED,120,Woluwe-Saint-Lambert,1,2,D,1200,1790,20020952,Brussels,Brussels,5,2,AS_NEW,house,120,0,1,2,residential_monthly_rent
2,5,1930,Brussels,0,1,90,HYPER_EQUIPPED,229,Jette,0,2,D,1090,2300,20020950,Brussels,Brussels,5,1,GOOD,house,0,0,1,3,residential_monthly_rent
1,4,2002,Eeklo,0,0,127,INSTALLED,225,Eeklo,0,4,B,9900,1375,20020946,East Flanders,Flanders,5,1,AS_NEW,house,2000,0,0,2,residential_monthly_rent
1,1,1960,Liège,0,1,100,INSTALLED,65,Liège,20,2,C,4000,585,20020940,Liège,Wallonie,4,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Turnhout,0,0,127,INSTALLED,83,Balen,25,3,B,2490,670,20020941,Antwerp,Flanders,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,3,2008,Oostend,0,0,127,INSTALLED,107,Oostende,80,4,A,8400,1150,20020936,West Flanders,Flanders,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,3,2002,Hasselt,0,0,127,INSTALLED,161,HASSELT,0,2,B,3500,1350,20020934,Limburg,Flanders,5,0,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,2,2002,Turnhout,0,0,127,INSTALLED,120,Geel,0,3,B,2440,675,20020927,Antwerp,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,1950,Neufchâteau,0,0,127,INSTALLED,109,Libramont-Chevigny,0,2,B,6800,850,20020925,Luxembourg,Wallonie,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,4,2002,Aalst,0,0,127,INSTALLED,120,Sint-Lievens-Houtem Bavegem,0,3,F,9520,600,20020920,East Flanders,Flanders,5,0,GOOD,house,0,0,1,1,residential_monthly_rent
2,3,2002,Brussels,0,0,127,INSTALLED,113,Uccle,77,2,B,1180,1850,20020917,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
2,3,2002,Dendermonde,0,0,127,INSTALLED,120,Wetteren,0,2,B,9230,950,20020910,East Flanders,Flanders,5,0,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
1,1,2002,Brussels,0,0,127,HYPER_EQUIPPED,130,Bruxelles,200,3,E,1000,2500,20020908,Brussels,Brussels,1,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
2,3,1959,Brussels,0,0,127,INSTALLED,180,Bruxelles,300,2,E,1000,2050,20020907,Brussels,Brussels,10,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,112,Saint-Gilles,400,3,C,1060,1850,20020906,Brussels,Brussels,5,0,AS_NEW,duplex,333,0,0,1,residential_monthly_rent
2,2,2002,Brussels,0,0,127,INSTALLED,192,Bruxelles,0,2,B,1000,2600,20020904,Brussels,Brussels,5,0,AS_NEW,duplex,333,0,1,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,110,Ixelles,110,2,B,1050,1900,20020905,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Brussels,0,0,127,INSTALLED,100,Bruxelles,200,3,C,1000,1900,20020899,Brussels,Brussels,1,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Halle-Vilvoorde,0,0,127,HYPER_EQUIPPED,102,Zaventem Sterrebeek,0,2,C,1933,1050,20020896,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
3,6,2002,Leuven,1,0,127,HYPER_EQUIPPED,279,Tervuren,0,4,C,3080,2950,20020894,Flemish Brabant,Flanders,5,1,GOOD,villa,0,0,1,2,residential_monthly_rent
1,1,2002,Brussels,0,1,150,INSTALLED,69,Woluwe-Saint-Lambert,0,3,E,1200,995,20020880,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,1967,Brussels,0,0,127,HYPER_EQUIPPED,95,Woluwe-Saint-Pierre,160,2,B,1150,1290,20020872,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,3,2002,Dinant,0,0,127,SEMI_EQUIPPED,120,AWAGNE,0,3,G,5501,980,20020873,Namur,Wallonie,5,0,AS_NEW,house,0,0,1,2,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,120,Grâce-Hollogne,0,2,B,4460,750,20020866,Liège,Wallonie,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,4,1890,Nivelles,0,0,127,HYPER_EQUIPPED,220,Villersla-Ville,0,2,G,1495,1300,20020869,Walloon Brabant,Wallonie,5,1,GOOD,house,0,0,1,1,residential_monthly_rent
2,3,2002,Kortrijk,1,0,127,INSTALLED,143,HELKIJN,0,2,B,8587,895,20020865,West Flanders,Flanders,5,0,GOOD,house,360,0,0,2,residential_monthly_rent
1,2,1935,Brussels,0,0,127,HYPER_EQUIPPED,104,Forest,300,3,E,1190,1250,20020860,Brussels,Brussels,7,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,5,2002,Leuven,0,1,1000,INSTALLED,250,EVERBERG,0,3,C,3078,3000,20020858,Flemish Brabant,Flanders,5,0,GOOD,house,0,0,0,0,residential_monthly_rent
0,1,2002,Mons,0,1,40,NOT_INSTALLED,13,Mons,0,3,D,7000,350,10693553,Hainaut,Wallonie,5,1,GOOD,flat_studio,333,0,1,1,residential_monthly_rent
1,2,2002,Brugge,0,0,127,INSTALLED,99,Knokke,0,3,C,8300,1500,10692499,West Flanders,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,NOT_INSTALLED,84,Liège,160,2,C,4020,600,20020855,Liège,Wallonie,7,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2012,Leuven,0,1,1,USA_INSTALLED,120,Leuven,0,4,E,3001,1150,20020846,Flemish Brabant,Flanders,1,0,AS_NEW,house,0,1,1,1,residential_monthly_rent
1,1,2012,Gent,0,1,1,HYPER_EQUIPPED,74,Gent,75,2,A,9000,985,20020850,East Flanders,Flanders,1,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Gent,0,0,127,INSTALLED,40,Ledeberg,0,3,B,9050,615,20020837,East Flanders,Flanders,5,0,GOOD,flat_studio,333,0,1,1,residential_monthly_rent
1,3,2002,Thuin,0,0,127,INSTALLED,120,Beaumont,0,2,C,6500,600,20020832,Hainaut,Wallonie,5,1,GOOD,house,0,0,0,1,residential_monthly_rent
1,1,2006,Mons,0,0,127,INSTALLED,33,Mons,110,1,B,7000,510,20020825,Hainaut,Wallonie,5,1,AS_NEW,flat_studio,333,0,0,1,residential_monthly_rent
2,3,2002,Namur,0,0,127,INSTALLED,120,Profondeville,90,3,C,5170,1250,20020824,Namur,Wallonie,5,0,AS_NEW,duplex,333,0,1,1,residential_monthly_rent
1,2,2014,Oudenaarde,0,0,127,INSTALLED,120,Oudenaarde,90,3,A,9700,930,20020822,East Flanders,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Nivelles,0,0,127,INSTALLED,120,Ottignies-Louvain-la-Neuve,30,3,B,1341,1050,20020821,Walloon Brabant,Wallonie,5,0,GOOD,duplex,333,0,0,1,residential_monthly_rent
1,2,2002,Nivelles,0,0,127,INSTALLED,120,Wavre,120,3,B,1300,770,20020798,Walloon Brabant,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,4,2002,Gent,0,0,127,INSTALLED,170,Gent,0,2,B,9000,1690,20020783,East Flanders,Flanders,1,0,AS_NEW,house,0,0,0,2,residential_monthly_rent
1,1,1900,Brussels,0,0,127,INSTALLED,60,Bruxelles,80,2,C,1000,1350,20020768,Brussels,Brussels,6,0,AS_NEW,duplex,333,0,0,1,residential_monthly_rent
1,2,2016,Hasselt,0,0,127,INSTALLED,96,Beringen,30,3,B,3580,850,20020766,Limburg,Flanders,1,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
0,2,2002,Eeklo,0,0,127,INSTALLED,130,Maldegem,40,3,A,9990,970,20020763,East Flanders,Flanders,1,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
1,1,2002,Brussels,0,0,127,INSTALLED,120,Ixelles,250,2,B,1050,900,20020758,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,0,1918,Antwerp,0,0,127,INSTALLED,63,ANTWERPEN,0,2,B,2018,800,20020746,Antwerp,Flanders,5,0,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
0,2,1955,Oostend,0,0,127,INSTALLED,78,Bredene,0,3,B,8450,780,20020740,West Flanders,Flanders,1,0,AS_NEW,apartment,333,0,1,0,residential_monthly_rent
1,2,2002,Oostend,0,0,127,INSTALLED,120,Gistel,30,3,C,8470,650,20020737,West Flanders,Flanders,2,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,2017,Tielt,0,0,127,INSTALLED,72,Zwevezele,0,2,B,8750,850,20020725,West Flanders,Flanders,5,0,GOOD,house,165,0,0,1,residential_monthly_rent
1,2,2002,Charleroi,0,0,127,INSTALLED,120,Chapelle-lez-Herlaimont,0,2,C,7160,695,20020701,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Gent,0,0,127,INSTALLED,177,Gent,0,2,C,9000,2000,20020694,East Flanders,Flanders,5,1,GOOD,house,90,0,1,2,residential_monthly_rent
1,1,1991,Brussels,0,0,127,INSTALLED,77,Ixelles,125,4,D,1050,1150,20020679,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,0,2,residential_monthly_rent
1,2,2002,Liège,0,0,127,SEMI_EQUIPPED,70,ARBREFONTAINE,0,3,B,4990,730,20020677,Liège,Wallonie,5,0,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Verviers,0,0,127,SEMI_EQUIPPED,75,Verviers Ensival,0,2,A,4800,650,20020675,Liège,Wallonie,5,6,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2017,Brussels,0,1,29,HYPER_EQUIPPED,71,Bruxelles,150,3,C,1000,1100,20020672,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,1,1958,Brussels,0,0,127,HYPER_EQUIPPED,66,Woluwe-Saint-Pierre,175,2,F,1150,1200,20020668,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,0,2002,Liège,0,0,127,INSTALLED,41,Liège,0,3,D,4000,500,20020661,Liège,Wallonie,5,0,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
0,3,2002,Gent,0,0,127,INSTALLED,99,Gent,0,3,B,9000,1450,20020655,East Flanders,Flanders,1,0,AS_NEW,apartment,333,0,0,0,residential_monthly_rent
1,1,2002,Brussels,0,0,127,INSTALLED,37,Etterbeek,45,2,E,1040,800,20020654,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Virton,0,0,127,INSTALLED,120,Musson,125,3,D,6750,690,20020644,Luxembourg,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Brussels,0,0,127,USA_INSTALLED,120,Ixelles,90,2,C,1050,1000,20020643,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,4,2002,Brussels,0,1,100,INSTALLED,185,Woluwe-Saint-Pierre,0,3,B,1150,2450,20020640,Brussels,Brussels,5,0,GOOD,house,300,0,1,3,residential_monthly_rent
1,1,2002,Liège,0,0,127,INSTALLED,120,Liège,0,3,F,4020,650,20020636,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,0,2002,Brussels,0,0,127,SEMI_EQUIPPED,43,Etterbeek,0,3,D,1040,750,20020634,Brussels,Brussels,5,0,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
1,4,2021,Brussels,0,0,127,USA_HYPER_EQUIPPED,225,Bruxelles,0,2,C,1000,2690,20020631,Brussels,Brussels,8,3,AS_NEW,apartment,333,0,0,3,residential_monthly_rent
5,5,2002,Liège,0,1,250,INSTALLED,219,Trooz,150,3,B,4870,500,20020621,Liège,Wallonie,5,0,JUST_RENOVATED,flat_studio,333,0,1,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,120,Liège,0,3,C,4020,950,20020619,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Brussels,0,0,127,USA_HYPER_EQUIPPED,65,ETTERBEEK,300,2,D,1040,1200,20020618,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
0,0,2002,Mechelen,0,0,127,INSTALLED,150,MECHELEN,0,2,B,2800,2813,7844967,Antwerp,Flanders,5,0,GOOD,loft,333,0,0,0,residential_monthly_rent
1,2,2017,Antwerp,0,0,127,INSTALLED,120,Borgerhout,350,3,B,2140,1300,7842185,Antwerp,Flanders,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,0,2002,Liège,0,0,127,SEMI_EQUIPPED,54,Liège,100,3,D,4000,475,7830736,Liège,Wallonie,5,1,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
1,2,2023,Antwerp,0,0,127,USA_HYPER_EQUIPPED,50,Antwerpen,0,1,C,2600,1000,20020613,Antwerp,Flanders,3,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,4,2002,Brussels,0,0,127,HYPER_EQUIPPED,141,Bruxelles,20,3,C,1000,1600,20020612,Brussels,Brussels,8,1,JUST_RENOVATED,triplex,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,86,IXELLES,230,2,B,1050,1750,20020606,Brussels,Brussels,2,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Leuven,0,0,127,INSTALLED,120,Diest,80,3,C,3290,700,20020602,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,0,2,residential_monthly_rent
1,4,2002,Roeselare,0,1,50,INSTALLED,120,Izegem,0,2,C,8870,725,20020596,West Flanders,Flanders,5,0,GOOD,house,270,0,0,1,residential_monthly_rent
1,2,2002,Mons,0,0,127,INSTALLED,120,MONS,0,3,B,7000,800,20020592,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2018,Marche-en-Famenne,0,0,127,INSTALLED,80,HOLLOGNE,200,3,B,6900,750,20020584,Luxembourg,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Charleroi,0,0,127,INSTALLED,120,CHÂTELET,0,2,D,6200,625,20020576,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,SEMI_EQUIPPED,120,Evere,125,1,B,1140,1150,20020575,Brussels,Brussels,5,1,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Namur,0,0,127,INSTALLED,107,NAMUR,0,3,A,5004,1100,20020571,Namur,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Halle-Vilvoorde,0,1,1,USA_HYPER_EQUIPPED,120,Hoeilaert,150,4,B,1560,490,20020562,Flemish Brabant,Flanders,5,0,GOOD,house,0,0,1,1,residential_monthly_rent
